game_id,league_id,home_team,away_team,attendance,date,time,game_type,played,innings,runs0,runs1,hits0,hits1,errors0,errors1,winning_pitcher,losing_pitcher,save_pitcher,starter0,starter1
1617,100,30,24,0,"2011-7-31",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,100,25,26,0,"2011-7-31",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,100,3,2,0,"2011-7-31",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,100,23,21,0,"2011-7-31",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,100,29,17,0,"2011-7-31",1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,100,27,19,0,"2011-7-31",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,100,10,8,0,"2011-7-31",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,100,22,15,0,"2011-7-31",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,100,11,12,0,"2011-7-31",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,100,30,16,0,"2011-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,100,26,17,0,"2011-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,100,2,4,0,"2011-8-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,100,24,20,0,"2011-8-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,100,21,18,0,"2011-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,100,3,9,0,"2011-8-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,100,23,29,0,"2011-8-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,100,19,25,0,"2011-8-1",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,100,27,22,0,"2011-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,100,11,10,0,"2011-8-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,100,28,15,0,"2011-8-1",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,100,30,16,0,"2011-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,100,26,17,0,"2011-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,100,5,13,0,"2011-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,100,2,4,0,"2011-8-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,100,24,20,0,"2011-8-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,100,12,14,0,"2011-8-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,100,21,18,0,"2011-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,100,6,1,0,"2011-8-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,100,3,9,0,"2011-8-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,100,23,29,0,"2011-8-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,100,19,25,0,"2011-8-2",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,100,27,22,0,"2011-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,100,7,8,0,"2011-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,100,11,10,0,"2011-8-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,100,28,15,0,"2011-8-2",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,100,30,16,0,"2011-8-3",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,100,23,29,0,"2011-8-3",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,100,19,25,0,"2011-8-3",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,100,11,10,0,"2011-8-3",1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,100,28,15,0,"2011-8-3",1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,100,26,17,0,"2011-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,100,5,13,0,"2011-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,100,2,4,0,"2011-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,100,24,20,0,"2011-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,100,12,14,0,"2011-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,100,21,18,0,"2011-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,100,6,1,0,"2011-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,100,3,9,0,"2011-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,100,27,22,0,"2011-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,100,7,8,0,"2011-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,100,12,14,0,"2011-8-4",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,100,5,13,0,"2011-8-4",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,100,26,17,0,"2011-8-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,100,2,4,0,"2011-8-4",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,100,20,29,0,"2011-8-4",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,100,6,1,0,"2011-8-4",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,100,3,9,0,"2011-8-4",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,100,19,30,0,"2011-8-4",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,100,7,8,0,"2011-8-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,100,28,25,0,"2011-8-4",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,100,17,18,0,"2011-8-5",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,100,26,27,0,"2011-8-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,100,1,14,0,"2011-8-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,100,24,16,0,"2011-8-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,100,2,9,0,"2011-8-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,100,12,10,0,"2011-8-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,100,20,29,0,"2011-8-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,100,13,4,0,"2011-8-5",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,100,21,23,0,"2011-8-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,100,8,3,0,"2011-8-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,100,6,5,0,"2011-8-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,100,19,30,0,"2011-8-5",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,100,15,22,0,"2011-8-5",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,100,7,11,0,"2011-8-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,100,28,25,0,"2011-8-5",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,100,17,18,0,"2011-8-6",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,100,2,9,0,"2011-8-6",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,100,28,25,0,"2011-8-6",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,100,21,23,0,"2011-8-6",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,100,26,27,0,"2011-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,100,1,14,0,"2011-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,100,24,16,0,"2011-8-6",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,100,8,3,0,"2011-8-6",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,100,6,5,0,"2011-8-6",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,100,12,10,0,"2011-8-6",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,100,20,29,0,"2011-8-6",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,100,13,4,0,"2011-8-6",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,100,15,22,0,"2011-8-6",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,100,19,30,0,"2011-8-6",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,100,7,11,0,"2011-8-6",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,100,2,9,0,"2011-8-7",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,100,24,16,0,"2011-8-7",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,100,20,29,0,"2011-8-7",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,100,26,27,0,"2011-8-7",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,100,1,14,0,"2011-8-7",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,100,12,10,0,"2011-8-7",1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,100,21,23,0,"2011-8-7",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,100,8,3,0,"2011-8-7",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,100,6,5,0,"2011-8-7",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,100,17,18,0,"2011-8-7",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,100,19,30,0,"2011-8-7",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,100,7,11,0,"2011-8-7",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,100,28,25,0,"2011-8-7",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,100,15,22,0,"2011-8-7",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,100,13,4,0,"2011-8-7",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,100,1,3,0,"2011-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,100,20,16,0,"2011-8-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,100,18,19,0,"2011-8-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,100,12,6,0,"2011-8-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,100,24,27,0,"2011-8-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,100,13,11,0,"2011-8-8",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,100,17,30,0,"2011-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,100,8,2,0,"2011-8-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,100,15,21,0,"2011-8-8",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,100,22,25,0,"2011-8-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,100,28,26,0,"2011-8-8",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,100,9,7,0,"2011-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,100,1,3,0,"2011-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,100,4,5,0,"2011-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,100,14,10,0,"2011-8-9",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,100,20,16,0,"2011-8-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,100,18,19,0,"2011-8-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,100,12,6,0,"2011-8-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,100,24,27,0,"2011-8-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,100,13,11,0,"2011-8-9",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,100,17,30,0,"2011-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,100,8,2,0,"2011-8-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,100,29,23,0,"2011-8-9",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,100,15,21,0,"2011-8-9",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,100,22,25,0,"2011-8-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,100,28,26,0,"2011-8-9",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,100,22,25,0,"2011-8-10",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,100,28,26,0,"2011-8-10",1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,100,9,7,0,"2011-8-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,100,1,3,0,"2011-8-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,100,4,5,0,"2011-8-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,100,14,10,0,"2011-8-10",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,100,20,16,0,"2011-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,100,18,19,0,"2011-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,100,12,6,0,"2011-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,100,24,27,0,"2011-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,100,13,11,0,"2011-8-10",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,100,17,30,0,"2011-8-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,100,8,2,0,"2011-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,100,29,23,0,"2011-8-10",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,100,15,21,0,"2011-8-10",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,100,12,6,0,"2011-8-11",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,100,24,27,0,"2011-8-11",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,100,18,19,0,"2011-8-11",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,100,14,10,0,"2011-8-11",1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,100,9,7,0,"2011-8-11",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,100,1,3,0,"2011-8-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,100,4,5,0,"2011-8-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,100,29,23,0,"2011-8-11",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,100,15,21,0,"2011-8-11",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,100,1,5,0,"2011-8-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,100,4,8,0,"2011-8-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,100,9,12,0,"2011-8-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,100,25,30,0,"2011-8-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,100,14,7,0,"2011-8-12",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,100,18,27,0,"2011-8-12",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,100,20,28,0,"2011-8-12",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,100,16,17,0,"2011-8-12",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,100,3,6,0,"2011-8-12",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,100,23,26,0,"2011-8-12",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,100,29,19,0,"2011-8-12",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,100,15,24,0,"2011-8-12",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,100,10,13,0,"2011-8-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,100,11,2,0,"2011-8-12",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,100,22,21,0,"2011-8-12",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,100,14,7,0,"2011-8-13",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,100,10,13,0,"2011-8-13",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,100,29,19,0,"2011-8-13",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,100,9,12,0,"2011-8-13",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,100,1,5,0,"2011-8-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,100,4,8,0,"2011-8-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,100,25,30,0,"2011-8-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,100,16,17,0,"2011-8-13",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,100,3,6,0,"2011-8-13",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,100,23,26,0,"2011-8-13",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,100,18,27,0,"2011-8-13",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,100,20,28,0,"2011-8-13",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,100,15,24,0,"2011-8-13",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,100,11,2,0,"2011-8-13",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,100,22,21,0,"2011-8-13",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,100,9,12,0,"2011-8-14",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,100,4,8,0,"2011-8-14",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,100,14,7,0,"2011-8-14",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,100,18,27,0,"2011-8-14",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,100,20,28,0,"2011-8-14",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,100,16,17,0,"2011-8-14",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,100,1,5,0,"2011-8-14",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,100,25,30,0,"2011-8-14",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,100,3,6,0,"2011-8-14",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,100,23,26,0,"2011-8-14",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,100,29,19,0,"2011-8-14",1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,100,10,13,0,"2011-8-14",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,100,11,2,0,"2011-8-14",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,100,22,21,0,"2011-8-14",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,100,15,24,0,"2011-8-14",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,100,16,28,0,"2011-8-15",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,100,5,8,0,"2011-8-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,100,26,29,0,"2011-8-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,100,21,17,0,"2011-8-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,100,23,22,0,"2011-8-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,100,6,9,0,"2011-8-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,100,19,20,0,"2011-8-15",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,100,10,1,0,"2011-8-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,100,27,24,0,"2011-8-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,100,7,13,0,"2011-8-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,100,11,14,0,"2011-8-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,100,25,15,0,"2011-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,100,30,18,0,"2011-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,100,5,8,0,"2011-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,100,26,29,0,"2011-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,100,16,28,0,"2011-8-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,100,2,12,0,"2011-8-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,100,21,17,0,"2011-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,100,3,4,0,"2011-8-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,100,23,22,0,"2011-8-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,100,6,9,0,"2011-8-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,100,19,20,0,"2011-8-16",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,100,10,1,0,"2011-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,100,27,24,0,"2011-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,100,7,13,0,"2011-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,100,11,14,0,"2011-8-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,100,2,12,0,"2011-8-17",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,100,21,17,0,"2011-8-17",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,100,10,1,0,"2011-8-17",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,100,27,24,0,"2011-8-17",1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,100,25,15,0,"2011-8-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,100,30,18,0,"2011-8-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,100,5,8,0,"2011-8-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,100,26,29,0,"2011-8-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,100,16,28,0,"2011-8-17",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,100,3,4,0,"2011-8-17",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,100,23,22,0,"2011-8-17",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,100,6,9,0,"2011-8-17",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,100,19,20,0,"2011-8-17",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,100,7,13,0,"2011-8-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,100,11,14,0,"2011-8-17",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,100,23,22,0,"2011-8-18",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,100,25,15,0,"2011-8-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,100,30,18,0,"2011-8-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,100,16,28,0,"2011-8-18",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,100,6,2,0,"2011-8-18",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,100,3,4,0,"2011-8-18",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,100,8,9,0,"2011-8-18",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,100,27,20,0,"2011-8-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,100,7,13,0,"2011-8-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,100,10,14,0,"2011-8-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,100,17,29,0,"2011-8-19",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,100,26,18,0,"2011-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,100,5,4,0,"2011-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,100,30,25,0,"2011-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,100,24,23,0,"2011-8-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,100,12,11,0,"2011-8-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,100,16,15,0,"2011-8-19",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,100,21,28,0,"2011-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,100,6,2,0,"2011-8-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,100,8,9,0,"2011-8-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,100,3,13,0,"2011-8-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,100,19,22,0,"2011-8-19",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,100,7,1,0,"2011-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,100,27,20,0,"2011-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,100,10,14,0,"2011-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,100,19,22,0,"2011-8-20",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,100,12,11,0,"2011-8-20",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,100,17,29,0,"2011-8-20",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,100,26,18,0,"2011-8-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,100,5,4,0,"2011-8-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,100,30,25,0,"2011-8-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,100,21,28,0,"2011-8-20",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,100,16,15,0,"2011-8-20",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,100,6,2,0,"2011-8-20",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,100,24,23,0,"2011-8-20",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,100,8,9,0,"2011-8-20",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,100,3,13,0,"2011-8-20",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
